header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pekelharingstraat 3 Hs,1097 HH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42549626-pekelharingstraat-3-hs/?navigateSource=resultlist,20220131_000241,"€ 625,000 kosten koper","€ 7,716    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 139.00 per month,Ground-floor apartment (apartment),Resale property,1951,Living area81 m²Exterior space attached to the building2 m²,81 m²,2 m²,301 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,Ground floor,Not available,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease (end date of long-term lease:  31-03-2059),Paid until 31-03-2059,In residential district,Back garden and front garden,"28 m² (5 meter deep and 5,5 meter broad)",Located at the northeast,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 139.00 per month),Yes,Yes,Yes,no
