header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Plantage Muidergracht 105 A,1018 TP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42580074-plantage-muidergracht-105-a/?navigateSource=resultlist,20220130_211519,"€ 2,250,000 kosten koper","€ 9,036    The asking price per m² (€ 2,250,000) is calculated by dividing the asking price of the home by the living area (249 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Under offer,Available in consultation,"Desirable residence/villa, row house",Resale property,2015,Double occupancy possible and partly furnished with carpets and curtains,Living area249 m²Exterior space attached to the building27 m²,249 m²,27 m²,153 m²,838 m³,8 rooms (5 bedrooms),3 bathrooms and 2 separate toilets,"Steam cabin, bath, 3 showers and 2 toilets",3 stories and a basement,Mechanical ventilation and steam cabin,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler from 2017, in ownership",153 m²,Municipal long-term lease (end date of long-term lease:  31-05-2061),Paid until 31-05-2061,Alongside a quiet road and in center,Back garden,"55 m² (6,75 meter deep and 8,2 meter broad)",Located at the northeast accessible via the rear,Detached wooden storage,"Paid parking, public parking and resident's parking permits",no
