header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Linnaeushof 63 2,1098 KP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42663903-linnaeushof-63-2/?navigateSource=resultlist,20220128_071842,"€ 850,000 kosten koper","€ 6,589    The asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 50.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1927,Listed building (national monument),Living area129 m²Exterior space attached to the building5 m²,129 m²,5 m²,402 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,2nd floor,TV via cable,Not required,Partly double glazed,CH boiler,CH boiler,"Nefit Trendline HRC25 CW4 (gas-fired combination boiler from 2017, in ownership)",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,"Paid parking, public parking and resident's parking permits",Yes,No,Yes (€ 50.00 per month),No,No,Yes,no
