header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Deltastraat 9,1078 PB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88046186-deltastraat-9/?navigateSource=resultlist,20220130_233643,"€ 1,100,000 kosten koper","€ 6,790    The asking price per m² (€ 1,100,000) is calculated by dividing the asking price of the home by the living area (162 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 335 per month,"January 28, 2022",Available,Available in consultation,€ 350.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1931,Pyramid hip roof covered with roof tiles,Living area162 m²Other space inside the building23 m²Exterior space attached to the building30 m²,162 m²,23 m²,30 m²,633 m³,4 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,2nd floor,C        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2011, in ownership)",Municipal long-term lease,Paid until 15-03-2055,Alongside a quiet road and in residential district,Roof terrace present and balcony present,Resident's parking permits,Yes,Yes,Yes (€ 350.00 per month),Yes,Yes,Yes,no
