header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,error
Oranjestraat 158,2013 VK Haarlem        ,https://www.funda.nl/en/koop/haarlem/huis-42670772-oranjestraat-158/?navigateSource=resultlist,20220128_152635,"€ 450,000 kosten koper","€ 5,000    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,"Available in consultation, No-risk clause possible","Single-family home, corner house",Resale property,1890,Hipped roof covered with roof tiles,Living area90 m²Exterior space attached to the building31 m²,90 m²,31 m²,75 m²,331 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",2 stories,"Mechanical ventilation, flue and TV via cable",E        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha W21 ECO (gas-fired combination boiler from 2001, in ownership)",75 m²,Full ownership,Alongside a quiet road and in residential district,Sun terrace,"31 m² (6,9 meter deep and 4,46 meter broad)",Located at the south,Roof terrace present,Paid parking and resident's parking permits,no
