header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Akeleistraat 30,3202 GD Spijkenisse        ,https://www.funda.nl/en/koop/spijkenisse/appartement-88033206-akeleistraat-30/?navigateSource=resultlist,20220128_025014,"€ 259,500 kosten koper","€ 3,127    The asking price per m² (€ 259,500) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,Galleried apartment (apartment),Resale property,1965,With carpets and curtains,Flat roof covered with asphalt roofing,Living area83 m²Exterior space attached to the building5 m²External storage space6 m²,83 m²,5 m²,6 m²,250 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,1st floor,Outdoor awning and elevator,F            2.69What does this mean?,Double glazing,Communal central heating,Electrical boiler,Full ownership,"Alongside a quiet road, in residential district, freestanding location and unobstructed surrounding view",Storage box,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
