header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,error
Bovenweg 30,8723 EC Koudum        ,https://www.funda.nl/en/koop/koudum/huis-42521821-bovenweg-30/?navigateSource=resultlist,20220128_040352,"€ 425,000 kosten koper","€ 2,500    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (170 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1930,Mansard roof,Living area170 m²External storage space98 m²,170 m²,98 m²,"1,764 m²",581 m³,9 rooms (6 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Radson Hoogrendement (gas-fired combination boiler from 1993, in ownership)",1.764 m²,Full ownership,Alongside a quiet road and unobstructed surrounding view,Surrounded by garden,Roof terrace present,Detached brick storage,Detached brick garage,1 car,no
