header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities,Type of garage,Type of parking facilities,error
Koningin Julianalaan 13,7204 AE Zutphen        ,https://www.funda.nl/en/koop/zutphen/huis-42665068-koningin-julianalaan-13/?navigateSource=resultlist,20220129_054545,"€ 335,000 kosten koper","€ 3,350    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 weeks,Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1957,Gable roof covered with roof tiles,Living area100 m²Other space inside the building46 m²Exterior space attached to the building29 m²,100 m²,46 m²,29 m²,383 m²,510 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,"2 stories, a/an loft and a basement",G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired, in ownership",383 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district","Back garden, front garden and side garden","162 m² (13,5 meter deep and 12 meter broad)",Located at the northeast accessible via the rear,Balcony present,Built-in,Electricity,Carport,Parking on private property and public parking,no
