header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation,Type of garage,Type of parking facilities,error
Tankenberglaan 33,5628 DG Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42675203-tankenberglaan-33/?navigateSource=resultlist,20220129_030951,"€ 390,000 kosten koper","€ 2,847    The asking price per m² (€ 390,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1975,Gable roof covered with roof tiles,Living area137 m²Exterior space attached to the building12 m²External storage space8 m²,137 m²,12 m²,8 m²,189 m²,485 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Skylight, optical fibre, mechanical ventilation, passive ventilation system, sliding door and TV via cable",C        What does this mean?,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2013, to rent)",189 m²,Full ownership,Back garden and front garden,98 m² (14 meter deep and 7 meter broad),Located at the west accessible via the rear,Detached brick storage,Electricity,No insulation,Not yet present but possible,Public parking,no
