header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of parking facilities,error
Madoerastraat 13,6524 LG Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/huis-42675326-madoerastraat-13/?navigateSource=resultlist,20220127_195827,"€ 745,000 kosten koper","€ 4,599    The asking price per m² (€ 745,000) is calculated by dividing the asking price of the home by the living area (162 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Desirable residence/villa, row house",Resale property,1934,Partly furnished with carpets and curtains and monumental building,Gable roof covered with roof tiles,Living area162 m²Other space inside the building21 m²Exterior space attached to the building3 m²External storage space10 m²,162 m²,21 m²,3 m²,10 m²,179 m²,633 m³,8 rooms (6 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet","3 stories, a/an loft and a basement","Skylight, passive ventilation system, flue and solar panels",B        What does this mean?,Mostly double glazed and insulated walls,CH boiler,CH boiler,"Vaillant VHR (gas-fired combination boiler from 2011, in ownership)",179 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"47 m² (10,5 meter deep and 4,5 meter broad)",Located at the east accessible via the rear,Detached brick storage,No insulation,Paid parking and resident's parking permits,no
