header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stadhoudersring 460,2713 GN Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-42539504-stadhoudersring-460/?navigateSource=resultlist,20220130_144652,"€ 225,000 kosten koper","€ 2,394    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 254.00 per month,Galleried apartment (apartment),Resale property,1970,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area94 m²Exterior space attached to the building10 m²External storage space6 m²,94 m²,10 m²,6 m²,295 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Elevator and TV via cable,C        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,In residential district,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 254.00 per month),Yes,No,Yes,no
