header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bijlmerdreef 967,1103 TW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42671948-bijlmerdreef-967/?navigateSource=resultlist,20220130_182931,"€ 545,000 kosten koper","€ 4,037    The asking price per m² (€ 545,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 281 per month,2 weeks,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2005,Flat roof covered with asphalt roofing,Living area135 m²Exterior space attached to the building31 m²External storage space5 m²,135 m²,31 m²,5 m²,408 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,4th floor,"Outdoor awning, elevator and mechanical ventilation",B        What does this mean?,Completely insulated,District heating,District heating,Municipal ownership encumbered with long-term leaset,Bought off for eternity,In residential district and unobstructed surrounding view,Balcony present,Storage box,Underground parking,"Paid parking, public parking and resident's parking permits",Yes,Yes,No,Yes,Yes,Yes,no
