header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Sportweg 59,8313 AN Rutten        ,https://www.funda.nl/en/koop/rutten/huis-88016467-sportweg-59/?navigateSource=resultlist,20220127_213500,"€ 239,000 kosten koper","€ 3,104    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 239,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Available,Available in consultation,"Single-family home, corner house",Resale property,1955,Gable roof covered with roof tiles,Living area77 m²Other space inside the building10 m²External storage space21 m²,77 m²,10 m²,21 m²,340 m²,332 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a loft,Optical fibre,F        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2009, in ownership)",340 m²,Full ownership,Back garden and front garden,"160 m² (0,01 meter deep and 0,01 meter broad)",Located at the northeast accessible via the rear,Detached wooden garage,1 car,Electricity,Parking on private property and public parking,no
