header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stationsplein 62,1851 LN Heiloo        ,https://www.funda.nl/en/koop/heiloo/appartement-42519537-stationsplein-62/?navigateSource=resultlist,20220129_074053,"€ 325,000 kosten koper","€ 5,328    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (61 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 180 per month,2 months,Sold under reservation,Available in consultation,€ 180.00 per month,Upstairs apartment (apartment),Resale property,2007,Living area61 m²Exterior space attached to the building8 m²External storage space7 m²,61 m²,8 m²,7 m²,197 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Toilet,4 stories,3rd floor,"Elevator, mechanical ventilation and TV via cable",A+        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2017, in ownership)",Full ownership,In center,Balcony present,Storage box,Electricity,Parking place,Yes,Yes,Yes (€ 180.00 per month),Yes,Yes,Yes,no
