header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Damstraat 63 *,2265 AE Leidschendam        ,https://www.funda.nl/en/koop/leidschendam/huis-42574511-damstraat-63/?navigateSource=resultlist,20220129_064559,"€ 1,495,000 kosten koper","€ 4,503    The asking price per m² (€ 1,495,000) is calculated by dividing the asking price of the home by the living area (332 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,"Villa, semi-detached residential property",Resale property,2012,Gable roof covered with roof tiles,Living area332 m²Other space inside the building22 m²Exterior space attached to the building80 m²External storage space31 m²,332 m²,22 m²,80 m²,31 m²,"1,242 m³",7 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,Jacuzzi and 2 showers,3 stories,"Air conditioning, elevator and mechanical ventilation",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas Prestige (gas-fired combination boiler from 2012, in ownership)",Full ownership,Full ownership,Full ownership,"In center, in residential district and unobstructed surrounding view",Sun terrace,"65 m² (10,55 meter deep and 6,2 meter broad)",Located at the southeast,Roof terrace present and balcony present,Built-in,Underground parking and parking place,Public parking and parking garage,no
