header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Voermanweg 358,3067 JW Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42501728-voermanweg-358/?navigateSource=resultlist,20220126_171920,"€ 250,000 kosten koper","€ 3,623    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 84.84 per month,Maisonnette (apartment),Resale property,1986,Flat roof,Living area69 m²Exterior space attached to the building6 m²External storage space3 m²,69 m²,6 m²,3 m²,180 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,6 stories,5th floor,Mechanical ventilation,C        What does this mean?,Double glazing,District heating,Central facility,Municipal long-term lease (end date of long-term lease:  04-03-2084),Paid until 24-01-2064,Municipal long-term lease (end date of long-term lease:  04-03-2084),Paid until 24-01-2064,Alongside busy road and unobstructed surrounding view,Balcony present,Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 84.84 per month),Yes,Yes,Yes,no
