header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,CH boiler,Area,Garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Vogelsberg 18 b,6026 ED Maarheeze        ,https://www.funda.nl/en/koop/maarheeze/huis-42431636-vogelsberg-18-b/?navigateSource=resultlist,20220128_042619,"€ 495,000 kosten koper","€ 4,024    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1968,Gable roof covered with asphalt roofing and roof tiles,Living area123 m²External storage space75 m²,123 m²,75 m²,950 m²,464 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Optical fibre, rolldown shutters, flue, sliding door and TV via cable",D        What does this mean?,Roof insulation and double glazing,CH boiler,"Gas-fired combination boiler, in ownership",950 m²,Back garden and front garden,Detached brick storage,Detached brick garage,1 car,Parking on private property,no
