header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
C.J. Blaauwstraat 18,6709 DA Wageningen        ,https://www.funda.nl/en/koop/wageningen/bouwgrond-42652316-cj-blaauwstraat-18/?navigateSource=resultlist,20220129_164244,"€ 310,000 vrij op naam",5 weeks,Available,Available in consultation,Building plot,503 m²,503 m²,Full ownership,"In wooded surroundings, in residential district and freestanding location",no
