header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Area,Ownership situation,Location,Garden,Side garden,Garden location,Shed / storage,Insulation.1,Type of parking facilities,error
Stationsstraat 135,5963 AA Hegelsom        ,https://www.funda.nl/en/koop/hegelsom/huis-42542840-stationsstraat-135/?navigateSource=resultlist,20220128_055905,"€ 250,000 kosten koper","€ 765    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (327 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1960,Renovation project and rebuild project,Combination roof covered with roof tiles,Living area327 m²Other space inside the building36 m²,327 m²,36 m²,550 m²,"1,307 m³",15 rooms (6 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet","2 stories, a/an attic and a basement","Optical fibre, passive ventilation system, flue and TV via cable",G        What does this mean?,No insulation,No heating,550 m²,Full ownership,"Alongside busy road, outside the built-up area, In wooded surroundings, rural and unobstructed surrounding view",Front garden and side garden,120 m² (4 meter deep and 30 meter broad),Located at the northeast,Detached brick storage,No insulation,Public parking,no
