header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Insulation.1,Type of parking facilities,error
Swingdreef 4,3845 BW Harderwijk        ,https://www.funda.nl/en/koop/harderwijk/huis-42652194-swingdreef-4/?navigateSource=resultlist,20220127_213450,"€ 500,000 kosten koper","€ 3,226    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (155 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,1997,Gable roof covered with asphalt roofing and roof tiles,Living area155 m²Other space inside the building20 m²Exterior space attached to the building21 m²External storage space12 m²,155 m²,20 m²,21 m²,12 m²,323 m²,599 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories and a attic,"Skylight, optical fibre, mechanical ventilation, flue and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"HR combi-ketel (gas-fired combination boiler from 2010, in ownership)",323 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,"96 m² (9,33 meter deep and 10,3 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Electricity,Possibility for garage and parking place,No insulation,Parking on private property,no
