header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Fraunhoferstraat 34 I,1098 LS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42688787-fraunhoferstraat-34-i/?navigateSource=resultlist,20220129_031720,"€ 850,000 kosten koper","€ 7,522    The asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 125.00 per month,Upstairs apartment (apartment),Resale property,1930,Combination roof covered with asphalt roofing and roof tiles,Living area113 m²Exterior space attached to the building18 m²,113 m²,18 m²,350 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,3 stories,1st floor,Passive ventilation system and TV via cable,D        What does this mean?,Completely insulated,CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2008, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-10-2053),€ 964 per year with option to purchase,"Alongside a quiet road, in residential district and unobstructed surrounding view",Roof terrace present and balcony present,Built-in,"Electricity, heating and running water",Roof insulation,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 125.00 per month),Yes,No,Yes,no
