header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vossegatselaan 27 bis,3583 RP Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42533712-vossegatselaan-27-bis/?navigateSource=resultlist,20220131_160025,"€ 550,000 kosten koper","€ 5,046    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available in consultation,€ 75.00 per month,Maisonnette (double upstairs apartment),Resale property,1914,Double occupancy possible and partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area109 m²Exterior space attached to the building4 m²,109 m²,4 m²,409 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,3 stories,2nd floor,Optical fibre and flue,Not available,Floor insulation,CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2008, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,Paid parking and resident's parking permits,Yes,Yes,No,Yes,Yes,Yes,no
