header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Amazonestraat 30,3207 NB Spijkenisse        ,https://www.funda.nl/en/koop/spijkenisse/huis-42422717-amazonestraat-30/?navigateSource=resultlist,20220128_040028,"€ 800,000 kosten koper","€ 3,008    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 800,000) is calculated by dividing the asking price of the home by the living area (266 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 850,000 kosten koper",4 months,Available,Available in consultation,"Villa, detached residential property",Resale property,1994,Disabled access friendly and accessible for seniors,Double occupancy possible,Flat roof covered with asphalt roofing,Living area266 m²Other space inside the building39 m²Exterior space attached to the building53 m²,266 m²,39 m²,53 m²,610 m²,"1,075 m³",8 rooms (7 bedrooms),1 bathroom and 2 separate toilets,Shower,3 stories,"Air conditioning, mechanical ventilation, rolldown shutters and TV via cable",B        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Gas-fired combination boiler from 2018, in ownership",610 m²,Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view","Back garden, front garden and side garden",272 m² (16 meter deep and 17 meter broad),Located at the southwest,Roof terrace present,Built-in,2 cars,"Electricity, heating and running water",Roof insulation and insulated walls,Public parking,no
