header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwegracht 59,3512 LE Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42663689-nieuwegracht-59/?navigateSource=resultlist,20220129_042736,"€ 550,000 kosten koper","€ 5,729    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 150.00 per month,Upstairs apartment (apartment),Resale property,1700,Listed building (national monument),Combination roof covered with roof tiles,Living area96 m²Exterior space attached to the building5 m²,96 m²,5 m²,347 m³,5 rooms (4 bedrooms),2 bathrooms,2 showers and 2 toilets,3 stories,3rd floor,Mechanical ventilation and TV via cable,Not required,No insulation,"CH boiler, fireplace and partial floor heating",CH boiler,"Remeha (gas-fired combination boiler from 2015, in ownership)",Full ownership,"Alongside a quiet road, on navigable waterway, alongside water and in center",Roof terrace present,Paid parking and resident's parking permits,Yes,No,No,No,No,Yes,no
