header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Molengragte 32,5583 BR Waalre        ,https://www.funda.nl/en/koop/waalre/appartement-42689451-molengragte-32/?navigateSource=resultlist,20220128_004705,"€ 395,000 kosten koper","€ 2,762    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (143 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 248.68 per month,Maisonnette (apartment),Resale property,1998,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area143 m²Exterior space attached to the building11 m²External storage space23 m²,143 m²,11 m²,23 m²,482 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,2 stories,3rd floor,"Balanced ventilation system, optical fibre and elevator",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Ferroli (gas-fired combination boiler from 2013, in ownership)",Full ownership,"In wooded surroundings, in center and unobstructed surrounding view",Balcony present,Built-in,Electricity,Not yet present but possible,Parking on private property and public parking,Yes,Yes,Yes (€ 248.68 per month),Yes,Yes,Yes,no
