header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Balcony/roof garden,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Menkemaborg 56,8226 TC Lelystad        ,https://www.funda.nl/en/koop/lelystad/huis-87706858-menkemaborg-56/?navigateSource=resultlist,20220128_091810,"€ 748,000 kosten koper","€ 3,369    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 748,000) is calculated by dividing the asking price of the home by the living area (222 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,2001,Hipped roof covered with roof tiles,Living area222 m²Other space inside the building35 m²Exterior space attached to the building9 m²External storage space20 m²,222 m²,35 m²,9 m²,20 m²,"1,095 m²",813 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a loft,B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"ATAG (gas-fired combination boiler from 2018, lease)",1.095 m²,Full ownership,"Back garden, front garden, side garden and sun terrace",Balcony present,Detached wooden storage,Electricity and running water,"Attached brick garage, carport and built-in",1 car,Electricity and running water,Completely insulated,Parking on private property and public parking,no
