header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,error
't Rak 9,9201 BB Drachten        ,https://www.funda.nl/en/koop/drachten/huis-88972756-t-rak-9/?navigateSource=resultlist,20220129_040630,"€ 209,500 kosten koper","€ 2,160    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 209,500) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1960,Hip roof covered with roof tiles,Living area97 m²Other space inside the building4 m²Exterior space attached to the building15 m²External storage space19 m²,97 m²,4 m²,15 m²,19 m²,210 m²,376 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,E        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Intergas CW5 HRE (gas-fired from 2019, in ownership)",210 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,96 m² (16 meter deep and 6 meter broad),Located at the south accessible via the rear,Detached wooden storage,Electricity,Public parking,no
