header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Schoenerstraat 41,3534 RK Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42677021-schoenerstraat-41/?navigateSource=resultlist,20220129_161906,"€ 460,000 kosten koper","€ 4,600    The asking price per m² (€ 460,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1941,Gable roof covered with roof tiles,Living area100 m²Exterior space attached to the building4 m²External storage space12 m²,100 m²,4 m²,12 m²,108 m²,354 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,D        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Rehema (gas-fired combination boiler from 2014, in ownership)",108 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"26 m² (5,4 meter deep and 4,88 meter broad)",Located at the north accessible via the rear,Balcony present,Detached brick storage,Public parking,no
