header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Titanstraat 6,3204 BW Spijkenisse        ,https://www.funda.nl/en/koop/spijkenisse/huis-42533486-titanstraat-6/?navigateSource=resultlist,20220129_002914,"€ 315,000 kosten koper","€ 2,386    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1970,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area132 m²External storage space20 m²,132 m²,20 m²,162 m²,435 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Outdoor awning and TV via cable,C        What does this mean?,Roof insulation and energy efficient window,CH boiler,CH boiler,"Remehah HR (gas-fired combination boiler from 2015, in ownership)",162 m²,Full ownership,"Alongside a quiet road, in residential district and freestanding location",Back garden and front garden,"69 m² (11,5 meter deep and 6 meter broad)",Located at the south accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
