header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Leyweg 746,2545 GP Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42681929-leyweg-746/?navigateSource=resultlist,20220131_214759,"€ 179,000 kosten koper","€ 4,163    The asking price per m² (€ 179,000) is calculated by dividing the asking price of the home by the living area (43 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,€ 129.00 per month,Apartment with shared street entrance (apartment),Resale property,1960,Flat roof covered with asphalt roofing,Living area43 m²Exterior space attached to the building19 m²External storage space6 m²,43 m²,19 m²,6 m²,104 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,Sliding door and TV via cable,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2021, in ownership)",Municipal long-term lease (end date of long-term lease:  31-12-2030),€ 74 per year,In residential district,Sun terrace,"18 m² (2,76 meter deep and 6,5 meter broad)",Located at the southwest,Roof terrace present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 129.00 per month),Yes,Yes,Yes,no
