header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bosdrift 251,1214 JZ Hilversum        ,https://www.funda.nl/en/koop/hilversum/appartement-42662181-bosdrift-251/?navigateSource=resultlist,20220129_195651,"€ 300,000 kosten koper","€ 5,000    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (60 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 142 per month,3 weeks,Sold under reservation,Available in consultation,€ 142.00 per month,Ground-floor apartment (apartment),Resale property,1945-1959,Accessible for seniors,Gable roof covered with roof tiles,Living area60 m²Other space inside the building1 m²Exterior space attached to the building6 m²External storage space7 m²,60 m²,1 m²,6 m²,7 m²,220 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,Ground floor,"Optical fibre, flue and TV via cable",D        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2003, in ownership)",Full ownership,"On the edge of a forest, alongside a quiet road, In wooded surroundings and unobstructed surrounding view",Back garden and front garden,"56 m² (8,05 meter deep and 7 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Electricity,Public parking,Yes,Yes,Yes (€ 142.00 per month),Yes,Yes,Yes,no
