header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Energy label,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Loggerhof 35,1034 CD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42652353-loggerhof-35/?navigateSource=resultlist,20220131_004930,"€ 325,000 kosten koper","€ 4,276    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 105.00 per month,Apartment with shared street entrance,Resale property,1967,Living area76 m²,76 m²,240 m³,3 rooms (2 bedrooms),1 story,C        What does this mean?,Yes,Yes,Yes (€ 105.00 per month),Yes,Yes,Yes,no
