header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,error
Tuinwoning (Bouwnr. 255),1043 Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42462360-tuinwoning-bouwnr-255/?navigateSource=resultlist,20220130_233822,"€ 1,075,000 vrij op naam","€ 6,515    The asking price per m² (€ 1,075,000) is calculated by dividing the asking price of the home by the living area (165 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Upstairs apartment (apartment),New property,After 2020,Flat roof covered with asphalt roofing,Living area165 m²Exterior space attached to the building14 m²,165 m²,14 m²,480 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,2nd floor,"Balanced ventilation system, elevator, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Completely insulated,"Complete floor heating, heat recovery unit and heat pump",Solar boiler and solar collectors,Municipal long-term lease,Bought off for eternity,Sun terrace,"14 m² (5,6 meter deep and 2,44 meter broad)",Located at the east,Roof terrace present,Attached brick storage,Electricity,Completely insulated,Underground parking,"Paid parking, public parking and parking garage",no
