header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Adriaan Dortsmanstraat 71,3067 NB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88025087-adriaan-dortsmanstraat-71/?navigateSource=resultlist,20220126_002317,"€ 235,000 kosten koper","€ 2,765    The asking price per m² (€ 235,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available immediately,€ 197.03 per month,Apartment with shared street entrance (apartment),Resale property,1967,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area85 m²Exterior space attached to the building10 m²,85 m²,10 m²,250 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,Elevator and TV via cable,E        What does this mean?,Communal central heating,"Alongside park, alongside a quiet road and in residential district",Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 197.03 per month),Yes,Yes,Yes,no
