header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bordeslaan 361,5223 MN Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42674641-bordeslaan-361/?navigateSource=resultlist,20220201_105237,"€ 789,000 kosten koper","€ 4,811    The asking price per m² (€ 789,000) is calculated by dividing the asking price of the home by the living area (164 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 403.04 per month,Penthouse (apartment),Resale property,2004,Living area164 m²Exterior space attached to the building15 m²External storage space47 m²,164 m²,15 m²,47 m²,575 m³,3 rooms (2 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories,"Skylight, elevator, mechanical ventilation, passive ventilation system, sliding door and TV via cable",A        What does this mean?,Completely insulated,Full ownership,Full ownership,"Alongside a quiet road, alongside water and in residential district",Roof terrace present,Built-in,1 car,"Public parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 403.04 per month),Yes,Yes,Yes,no
