header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,error
Roegoorn 19,9403 NR Assen        ,https://www.funda.nl/en/koop/assen/huis-42676037-roegoorn-19/?navigateSource=resultlist,20220130_132509,"€ 298,000 kosten koper","€ 2,483    The asking price per m² (€ 298,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,"Single-family home, corner house",Resale property,1989,Gable roof covered with roof tiles,Living area120 m²Exterior space attached to the building10 m²External storage space12 m²,120 m²,10 m²,12 m²,233 m²,294 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,TV via cable,C        What does this mean?,Completely insulated,CH boiler and partial floor heating,CH boiler,"HR (gas-fired combination boiler from 2019, in ownership)",233 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"94 m² (14,5 meter deep and 6,5 meter broad)",Located at the northeast accessible via the rear,Detached wooden storage,Not yet present but possible,no
