header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pieter de Hoochstraat 21 -H,1071 ED Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42686077-pieter-de-hoochstraat-21-h/?navigateSource=resultlist,20220130_194905,"€ 1,050,000 kosten koper","€ 8,974    The asking price per m² (€ 1,050,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 385.77 per month,Upstairs apartment (apartment),Resale property,2000,Living area117 m²External storage space7 m²,117 m²,7 m²,345 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,"Air conditioning, elevator and sliding door",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2021, in ownership)",Full ownership,Alongside a quiet road and unobstructed surrounding view,Storage box,Electricity,Underground parking,Yes,Yes,Yes (€ 385.77 per month),Yes,Yes,Yes,no
