header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Oosterstraat 65,7531 TG Enschede        ,https://www.funda.nl/en/koop/enschede/huis-42410050-oosterstraat-65/?navigateSource=resultlist,20220128_051839,"€ 175,000 kosten koper","€ 1,923    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 175,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1895,Gable roof covered with roof tiles,Living area91 m²Other space inside the building14 m²External storage space20 m²,91 m²,14 m²,20 m²,259 m²,358 m³,5 rooms (3 bedrooms),1 bathroom,Shower and toilet,2 stories and a attic,Optical fibre,F        What does this mean?,Partly double glazed,CH boiler and fireplace,CH boiler,"Combi HR (gas-fired combination boiler from 2004, in ownership)",259 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"170 m² (42,5 meter deep and 4 meter broad)",Located at the north accessible via the rear,Detached wooden storage,Electricity,Public parking,no
