header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Ruusbroeclaan 28,5611 LV Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42542324-ruusbroeclaan-28/?navigateSource=resultlist,20220201_014648,"€ 1,350,000 kosten koper","€ 4,787    The asking price per m² (€ 1,350,000) is calculated by dividing the asking price of the home by the living area (282 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available in consultation,"Villa, double house",Resale property,1934,Protected townscape or village view (permit needed for alterations),Hipped roof covered with asphalt roofing and roof tiles,Living area282 m²Other space inside the building16 m²Exterior space attached to the building2 m²External storage space12 m²,282 m²,16 m²,2 m²,12 m²,402 m²,"1,075 m³",11 rooms (6 bedrooms),3 bathrooms and 2 separate toilets,3 showers and 2 toilets,4 stories and a basement,"Air conditioning, skylight, flue and swimming pool",G        What does this mean?,Roof insulation and partly double glazed,"CH boiler, fireplace and partial floor heating",CH boiler and gas-fired boiler,"Nefit HR (gas-fired combination boiler from 2015, in ownership)",402 m²,Full ownership,Alongside park and in residential district,"Back garden, front garden and sun terrace",108 m² (12 meter deep and 9 meter broad),Located at the northwest accessible via the rear,Balcony present,Detached brick storage,"Electricity, heating and running water",Parking place,"Paid parking, parking on private property, public parking and resident's parking permits",no
