header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Willibrorduslaan 210,1216 ST Hilversum        ,https://www.funda.nl/en/koop/hilversum/appartement-42662858-willibrorduslaan-210/?navigateSource=resultlist,20220129_042801,"€ 325,000 kosten koper","€ 4,221    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 50.00 per month,Maisonnette (open shared street entrancet),Resale property,1988,Combination roof covered with asphalt roofing and roof tiles,Living area77 m²Exterior space attached to the building20 m²External storage space6 m²,77 m²,20 m²,6 m²,248 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,2nd floor,D        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Alongside a quiet road and in residential district,Balcony present,Attached brick storage,Electricity,Public parking,No,Yes,Yes (€ 50.00 per month),No,No,Yes,no
