header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Achillesstraat 107 3,1076 PZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42565838-achillesstraat-107-3/?navigateSource=resultlist,20220130_222211,"€ 695,000 kosten koper","€ 7,394    The asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 195 per month,3 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1930,Combination roof covered with asphalt roofing and roof tiles,Living area94 m²Exterior space attached to the building24 m²,94 m²,24 m²,292 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,4th floor,Mechanical ventilation and TV via cable,D        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Intergas (gas-fired from 2004, in ownership)",Municipal long-term lease,"€ 387,94 per year",Sun terrace,"18 m² (2,65 meter deep and 6,77 meter broad)",Located at the east,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
