header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Insulation,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nicolaas Sopingiusstraat 7,3553 TK Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-88044802-nicolaas-sopingiusstraat-7/?navigateSource=resultlist,20220131_160512,"€ 300,000 kosten koper","€ 5,556    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (54 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,€ 50.00 per month,Ground-floor apartment,Resale property,1919,Gable roof covered with roof tiles,Living area54 m²External storage space5 m²,54 m²,5 m²,207 m³,3 rooms (2 bedrooms),1 bathroom,Shower,1 story,Ground floor,G        What does this mean?,CH boiler,CH boiler,"Combiketel (gas-fired combination boiler from 2018, in ownership)",Full ownership,In residential district,Back garden,"41 m² (9,5 meter deep and 4,3 meter broad)",Located at the southeast,Detached brick storage,No cavity wall,Public parking,Yes,Yes,Yes (€ 50.00 per month),Yes,Yes,Yes,no
