header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Hot water,Ownership situation,Location,Garden,Sun terrace,Garden location,Type of garage,Type of parking facilities,error
Bouwnummer 8 (Bouwnr. 008),5658 Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42426480-bouwnummer-8-bouwnr-008/?navigateSource=resultlist,20220130_122438,"€ 610,000 vrij op naam","€ 3,280    The asking price per m² (€ 610,000) is calculated by dividing the asking price of the home by the living area (186 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,Upstairs apartment (apartment),New property,2021,Woningborg garantiecertificaat,Living area186 m²,186 m²,668 m³,4 rooms (4 bedrooms),3 stories,1st floor,"Outdoor awning, mechanical ventilation and solar panels",A        What does this mean?,Double glazing and completely insulated,District heating,Full ownership,On the edge of a forest,Sun terrace,"30 m² (5,3 meter deep and 5,7 meter broad)",Located at the east,Underground parking,Parking garage,no
