header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,error
Sluishuis (Bouwnr. 51),1086 ZJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41135160-sluishuis-bouwnr-51/?navigateSource=resultlist,20220131_005357,"€ 971,366 vrij op naam","€ 6,433    The asking price per m² (€ 971,366) is calculated by dividing the asking price of the home by the living area (151 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Penthouse,New property,2021,Living area151 m²Exterior space attached to the building19 m²,151 m²,19 m²,378 m³,3 rooms,1 story,10th floor,A        What does this mean?,no
