header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Peppelweg 133 A,3053 GK Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42544233-peppelweg-133-a/?navigateSource=resultlist,20220125_234626,"€ 625,000 kosten koper","€ 4,883    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,"Single-family home, row house",Resale property,2017,Gable roof covered with roof tiles,Living area128 m²External storage space6 m²,128 m²,6 m²,153 m²,460 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Skylight and mechanical ventilation,A        What does this mean?,Double glazing and completely insulated,CH boiler and partial floor heating,CH boiler,"Intergas (gas-fired combination boiler from 2016, in ownership)",153 m²,Full ownership,In residential district,Back garden and front garden,65 m² (13 meter deep and 5 meter broad),Located at the northeast accessible via the rear,Detached wooden storage,Public parking,no
