header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oogststraat 44,1097 ZW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42535087-oogststraat-44/?navigateSource=resultlist,20220130_153144,"€ 325,000 kosten koper","€ 6,373    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 92 per month,2 months,Sold under reservation,Available in consultation,€ 92.00 per month,Ground-floor apartment (apartment),Resale property,1924,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area51 m²External storage space7 m²,51 m²,7 m²,195 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,Passive ventilation system,C        What does this mean?,Mostly double glazed,CH boiler,CH boiler,Intergas,Ownership encumbered with long-term leaset (end date of long-term lease:  31-12-2061),Paid until 31-12-2061,Back garden,Attached brick storage,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 92.00 per month),Yes,Yes,Yes,no
