header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Groen van Prinstererstraat 78 -I,1051 EP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42549454-groen-van-prinstererstraat-78-i/?navigateSource=resultlist,20220130_201349,"€ 350,000 kosten koper","€ 7,778    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (45 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 84.00 per month,Upstairs apartment (apartment),Resale property,1912,Flat roof covered with asphalt roofing,Living area45 m²Exterior space attached to the building13 m²,45 m²,13 m²,152 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,1 story,1st floor,D        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"BOSCH 25 VRC (gas-fired combination boiler from 2012, in ownership)",Full ownership,Alongside a quiet road and in residential district,Sun terrace,"13 m² (5 meter deep and 2,6 meter broad)",Located at the west,Roof terrace present and french balcony present,Public parking and resident's parking permits,Yes,Yes,Yes (€ 84.00 per month),Yes,Yes,Yes,no
