header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,error
Lauriergracht 56,1016 RL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42551338-lauriergracht-56/?navigateSource=resultlist,20220131_005005,"€ 795,000 kosten koper","€ 8,933    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1623,Monumental building,Flat roof covered with asphalt roofing,Living area89 m²Other space inside the building3 m²Exterior space attached to the building2 m²,89 m²,3 m²,2 m²,27 m²,324 m³,6 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,5 stories,"Mechanical ventilation, passive ventilation system and TV via cable",F        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Remeha Avanta 24C CW3 (gas-fired from 2006, in ownership)",27 m²,Full ownership,"Alongside a quiet road, alongside water and in center",Balcony present,"Paid parking, public parking and resident's parking permits",no
