header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Annastraat 28,9724 LH Groningen        ,https://www.funda.nl/en/koop/groningen/appartement-42689126-annastraat-28/?navigateSource=resultlist,20220129_091918,"€ 199,000 kosten koper","€ 5,103    The asking price per m² (€ 199,000) is calculated by dividing the asking price of the home by the living area (39 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,Ground-floor apartment,Resale property,1898,Protected townscape or village view (permit needed for alterations),Living area39 m²Other space inside the building1 m²Exterior space attached to the building3 m²External storage space15 m²,39 m²,1 m²,3 m²,15 m²,165 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,F        What does this mean?,Double glazing,Gas heaters,Gas water heater (rental),Full ownership,Alongside a quiet road and in residential district,Back garden,"27 m² (5,6 meter deep and 4,9 meter broad)",Located at the northwest,Detached wooden storage,Electricity,Insulated walls,Paid parking and resident's parking permits,Yes,No,No,No,No,No,no
