header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Side garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,error
De Kerkschuur 18,5087 BZ Diessen        ,https://www.funda.nl/en/koop/diessen/huis-42442296-de-kerkschuur-18/?navigateSource=resultlist,20220129_175004,"€ 639,000 vrij op naam","€ 3,435    The asking price per m² (€ 639,000) is calculated by dividing the asking price of the home by the living area (186 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,"Single-family home, detached residential property",New property,2022,Combination roof covered with plastic and roof tiles,Politiekeurmerk and woningborg garantiecertificaat,Living area186 m²Other space inside the building7 m²Exterior space attached to the building29 m²,186 m²,7 m²,29 m²,296 m²,770 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,2 showers and 2 toilets,2 stories and a attic,Mechanical ventilation and TV via cable,A        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",Geothermal heating and complete floor heating,Geothermal heating,296 m²,Full ownership,In residential district,Front garden and side garden,"67 m² (9,92 meter deep and 6,74 meter broad)",Located at the east,Built-in,Electricity,Completely insulated,Carport,Parking on private property,no
