header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Roostenlaan 11 c,5644 GA Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42696385-roostenlaan-11-c/?navigateSource=resultlist,20220201_002645,"€ 425,000 kosten koper","€ 4,048    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1928,Gable roof covered with roof tiles,Living area105 m²Other space inside the building7 m²Exterior space attached to the building4 m²,105 m²,7 m²,4 m²,127 m²,395 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Mechanical ventilation, passive ventilation system and flue",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation","CH boiler, gas heater and partial floor heating",CH boiler,"Remeha Avanta (gas-fired combination boiler from 2013, in ownership)",127 m²,Full ownership,In residential district,Back garden and front garden,66 m² (11 meter deep and 6 meter broad),Located at the east accessible via the rear,Balcony present,Attached brick storage,Electricity,Public parking,no
