header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jisperveldstraat 27,1024 AA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42596088-jisperveldstraat-27/?navigateSource=resultlist,20220131_003254,"€ 475,000 kosten koper","€ 4,750    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 207 per month,3 months,Available,Available in consultation,Galleried apartment (apartment),Resale property,1967,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area100 m²Exterior space attached to the building65 m²External storage space6 m²,100 m²,65 m²,6 m²,325 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,1st floor,"Outdoor awning, elevator and TV via cable",E        What does this mean?,Completely insulated,Communal central heating,Central facility,Municipal long-term lease (end date of long-term lease:  15-08-2039),€ 180 per year,"Alongside park, alongside a quiet road and in residential district",Sun terrace,"65 m² (7 meter deep and 9,3 meter broad)",Located at the south,Roof terrace present,Storage box,Electricity,No insulation,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
