header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Garden,Sun terrace,Garden location,Type of garage,Type of parking facilities,error
Lloydkade 415,3024 WX Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42520044-lloydkade-415/?navigateSource=resultlist,20220125_234251,"€ 615,000 vrij op naam","€ 5,302    The asking price per m² (€ 615,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 208.00 per month,Apartment with shared street entrance (apartment),New property,2023,Woningborg garantiecertificaat,Living area116 m²Exterior space attached to the building18 m²,116 m²,18 m²,336 m³,3 rooms (2 bedrooms),1 story,4th floor,"Balanced ventilation system, elevator, mechanical ventilation, sliding door and solar panels",Not available,"Double glazing, energy efficient window and completely insulated",Complete floor heating and heat recovery unit,Central facility,Alongside a quiet road and in residential district,Sun terrace,"18 m² (6,43 meter deep and 2,83 meter broad)",Located at the east,Underground parking and parking place,Parking garage,no
