header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Tweede Buitenpepers 65,5231 HB Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42666244-tweede-buitenpepers-65/?navigateSource=resultlist,20220201_113751,"€ 385,000 kosten koper","€ 3,667    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1974,Gable roof covered with roof tiles,Living area105 m²Exterior space attached to the building9 m²External storage space7 m²,105 m²,9 m²,7 m²,149 m²,416 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a loft,Rolldown shutters and TV via cable,C        What does this mean?,"Partly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2007, in ownership)",149 m²,Full ownership,"Alongside park, in residential district and unobstructed surrounding view",Back garden and front garden,"57 m² (10 meter deep and 5,7 meter broad)",Located at the east accessible via the rear,Detached brick storage,Electricity,Public parking,no
