header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,error
Dominee Versteegtstraat 2,1231 KE Loosdrecht        ,https://www.funda.nl/en/koop/loosdrecht/huis-42545953-dominee-versteegtstraat-2/?navigateSource=resultlist,20220128_030554,"€ 495,000 kosten koper","€ 3,837    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2012,Gable roof covered with roof tiles,Living area129 m²Exterior space attached to the building18 m²External storage space4 m²,129 m²,18 m²,4 m²,145 m²,442 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Air conditioning, mechanical ventilation, flue and TV via cable",A        What does this mean?,Completely insulated,"CH boiler, fireplace and partial floor heating",CH boiler,"Intergas (gas-fired combination boiler from 2012, in ownership)",145 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,"47 m² (8,5 meter deep and 5,5 meter broad)",Located at the southwest,Detached wooden storage,Parking place,Parking on private property,no
