header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Bussumergrintweg 64,1217 BS Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42530138-bussumergrintweg-64/?navigateSource=resultlist,20220130_153342,"€ 1,545,000 kosten koper","€ 6,688    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,545,000) is calculated by dividing the asking price of the home by the living area (231 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Under offer,Available in consultation,"Villa, detached residential property",Resale property,1955,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area231 m²Other space inside the building14 m²Exterior space attached to the building49 m²External storage space23 m²,231 m²,14 m²,49 m²,23 m²,"1,172 m²",912 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet","2 stories, a/an attic and a basement","Alarm installation, skylight, optical fibre and sliding door",E        What does this mean?,"Roof insulation, double glazing and secondary glazing",CH boiler and gas heater,CH boiler,"Gas-fired combination boiler, in ownership",1.172 m²,"Alongside a quiet road, sheltered location and in residential district",Surrounded by garden,Balcony present and french balcony present,Attached wooden storage,Electricity,Carport,Parking on private property,no
