header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Marterslag 6,9403 XS Assen        ,https://www.funda.nl/en/koop/assen/huis-42573937-marterslag-6/?navigateSource=resultlist,20220129_192701,"€ 268,000 kosten koper","€ 2,393    The asking price per m² (€ 268,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Bungalow, linked semi-detached residential property (semi-bungalow)",Resale property,1994,Disabled access friendly and accessible for seniors,Shed roof covered with roof tiles,Living area112 m²Other space inside the building18 m²,112 m²,18 m²,192 m²,461 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories,"Outdoor awning, mechanical ventilation and TV via cable",C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas Hre (gas-fired combination boiler from 2018, in ownership)",192 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,36 m² (4 meter deep and 9 meter broad),Located at the north,Built-in,1 car,"Electrical door, electricity and running water",Parking on private property and public parking,no
