header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bosboomlaan 18 a,3116 JC Schiedam        ,https://www.funda.nl/en/koop/schiedam/appartement-42543677-bosboomlaan-18-a/?navigateSource=resultlist,20220129_103045,"€ 250,000 kosten koper","€ 2,451    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 128.00 per month,Apartment with shared street entrance (apartment),Resale property,1938,Living area102 m²Exterior space attached to the building8 m²,102 m²,8 m²,345 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower,3 stories,2nd floor,Optical fibre and TV via cable,E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler, in ownership)",Full ownership,Full ownership,In residential district,Balcony present,Detached brick storage,Public parking,Yes,Yes,Yes (€ 128.00 per month),Yes,Yes,Yes,no
