header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,error
Jakob Grimmstraat 20,3533 CA Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42661409-jakob-grimmstraat-20/?navigateSource=resultlist,20220131_163645,"€ 649,000 kosten koper","€ 5,234    The asking price per m² (€ 649,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1954,Gable roof covered with roof tiles,Living area124 m²Exterior space attached to the building3 m²External storage space12 m²,124 m²,3 m²,12 m²,137 m²,419 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,C        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2017, in ownership)",137 m²,Full ownership,Back garden and front garden,"1 m² (0,01 meter deep and 0,01 meter broad)",Located at the south accessible via the rear,Balcony present,Detached brick storage,Electricity and running water,"Paid parking, public parking and resident's parking permits",no
