header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
J.H.Leopoldhof 14,1382 TJ Weesp        ,https://www.funda.nl/en/koop/weesp/appartement-42664524-jhleopoldhof-14/?navigateSource=resultlist,20220128_081402,"€ 265,000 kosten koper","€ 4,732    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (56 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 154 per month,3 weeks,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1960,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area56 m²Exterior space attached to the building4 m²External storage space11 m²,56 m²,4 m²,11 m²,174 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,4 stories,3rd floor,Passive ventilation system and TV via cable,D        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler from 2014, in ownership",Full ownership,Full ownership,Alongside a quiet road and in residential district,Balcony present,Storage box,Electricity,No insulation,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
