header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Veldhaver 5,1648 EM De Goorn        ,https://www.funda.nl/en/koop/de-goorn/huis-88037923-veldhaver-5/?navigateSource=resultlist,20220128_062548,"€ 560,000 kosten koper","€ 3,944    The asking price per m² (€ 560,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 17, 2022",Sold under reservation,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,2011,With carpets and curtains,Hip roof covered with asphalt roofing and roof tiles,Energie Prestatie Advies,Living area142 m²Other space inside the building24 m²,142 m²,24 m²,270 m²,587 m³,6 rooms (5 bedrooms),1 bathroom,Bath,2 stories and a attic,Mechanical ventilation and rolldown shutters,A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2011, in ownership)",270 m²,Full ownership,"Alongside a quiet road, alongside water and in residential district",Back garden and front garden,81 m² (9 meter deep and 9 meter broad),Located at the southwest accessible via the rear,Attached brick garage,2 cars,"Electricity, heating and running water",Completely insulated,Parking on private property,no
