header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Purmerland 60,1451 ME Purmerland        ,https://www.funda.nl/en/koop/purmerland/huis-42510101-purmerland-60/?navigateSource=resultlist,20220129_061256,"€ 595,000 kosten koper","€ 5,561    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1973,Gable roof covered with roof tiles,Living area107 m²External storage space33 m²,107 m²,33 m²,618 m²,374 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,TV via cable,D        What does this mean?,Roof insulation,CH boiler,CH boiler,"Gas-fired combination boiler from 2000, in ownership",618 m²,Full ownership,Alongside water and unobstructed surrounding view,"Back garden, front garden and side garden",476 m² (34 meter deep and 14 meter broad),Located at the northwest accessible via the rear,Detached wooden storage,Detached brick garage,1 car,Parking on private property,no
