header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Platanenlaan 47,2061 TR Bloemendaal        ,https://www.funda.nl/en/koop/bloemendaal/huis-42687214-platanenlaan-47/?navigateSource=resultlist,20220129_004422,"€ 850,000 kosten koper","€ 6,250    The asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1924,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area136 m²Exterior space attached to the building9 m²External storage space13 m²,136 m²,9 m²,13 m²,175 m²,503 m³,5 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,Bath and toilet,3 stories,TV via cable,D        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler and fireplace,CH boiler,"Remeha Calenta HR (gas-fired combination boiler from 2013, in ownership)",175 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"58 m² (10,24 meter deep and 5,7 meter broad)",Located at the south accessible via the rear,Balcony present,Detached wooden storage,Electricity,Public parking,no
