header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Plutostraat 12,3054 TT Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42534729-plutostraat-12/?navigateSource=resultlist,20220126_005518,"€ 350,000 kosten koper","€ 3,097    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1956,Flat roof covered with asphalt roofing,Living area113 m²External storage space11 m²,113 m²,11 m²,111 m²,373 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",3 stories,Mechanical ventilation,E        What does this mean?,CH boiler and partial floor heating,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2010, in ownership)",111 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,40 m² (8 meter deep and 5 meter broad),Located at the south accessible via the rear,Detached wooden storage,Electricity,Public parking,no
